pathway,F5_vs_OT1_immature_padj,F5_vs_OT1_immature_NES,F5_vs_TG6_immature_padj,F5_vs_TG6_immature_NES,OT1_vs_TG6_immature_padj,OT1_vs_TG6_immature_NES,F5_vs_OT1_semimature_padj,F5_vs_OT1_semimature_NES,F5_vs_TG6_semimature_padj,F5_vs_TG6_semimature_NES,F5_vs_CD8_polyclonal_semimature_padj,F5_vs_CD8_polyclonal_semimature_NES,OT1_vs_TG6_semimature_padj,OT1_vs_TG6_semimature_NES,OT1_vs_CD8_polyclonal_semimature_padj,OT1_vs_CD8_polyclonal_semimature_NES,TG6_vs_CD8_polyclonal_semimature_padj,TG6_vs_CD8_polyclonal_semimature_NES,F5_vs_OT1_mature_padj,F5_vs_OT1_mature_NES,F5_vs_TG6_mature_padj,F5_vs_TG6_mature_NES,F5_vs_CD8_polyclonal_mature_padj,F5_vs_CD8_polyclonal_mature_NES,OT1_vs_TG6_mature_padj,OT1_vs_TG6_mature_NES,OT1_vs_CD8_polyclonal_mature_padj,OT1_vs_CD8_polyclonal_mature_NES,TG6_vs_CD8_polyclonal_mature_padj,TG6_vs_CD8_polyclonal_mature_NES
GSE17974_0H_VS_0.5H_IN_VITRO_ACT_CD4_TCELL_UP,0.43132493549855816,1.0562453146024915,0.26962809917355374,-1.1638019405605378,0.1483566110545478,-1.1951945271851125,0.819752562659706,0.8850882413190297,0.4134419551934827,-1.1064792995234802,0.6642366425259288,-0.9395294236998664,0.7401069518716578,-0.9191387329769853,0.39877998345740284,-1.0882996028535834,0.8072520400420385,-0.8831839499273596,0.43419939288189885,-1.047612563739012,0.5746832030196818,-1.0098867164686012,0.5056273784783136,-1.0414453279802118,0.23671287958115184,1.193794871495732,0.4615736696401107,-1.083050526259258,0.2700847241144414,-1.1707361283596633
GSE28237_FOLLICULAR_VS_LATE_GC_BCELL_UP,0.41205837173579113,1.0555079689383413,0.0647102185563724,-1.3667426814448413,0.12634330525704326,-1.2630164920934794,0.6540662358927408,-0.9450477802031411,0.07284405809582761,-1.397152378726753,0.11925966270259307,1.2331632360790852,0.24772835963653755,-1.1528013717942334,0.08060200985072652,1.3644840862290593,0.010598677340758788,1.5038430626532637,0.0729771478322739,1.2903293308016488,0.21877137102866745,-1.2573265003260716,0.05384051648926889,1.323049383400116,0.010058717141936922,-1.59374563619974,0.09076585687823366,1.301639303053007,0.017758208432962035,1.6164784439585338
GSE30962_PRIMARY_VS_SECONDARY_ACUTE_LCMV_INF_CD8_TCELL_DN,0.41244406656674076,1.0546335828475804,0.2337283597126117,-1.1789190517293189,0.15182648401826485,-1.2383651990702442,0.26065501542076663,1.132588922094239,0.11466156333029857,1.324408958907929,0.21110068550049904,1.146646819731147,0.8389222082443463,-0.8919267504134278,0.8590446799644091,0.8655528359135528,0.5557170432109076,-0.9871499832807088,0.13060786810535485,1.2192010653556846,0.7183749010116829,-0.9165149863551485,0.363443953096619,-1.1119303534101244,0.1711814346890059,-1.2130192626374214,0.11803885291396853,-1.327769526793464,0.3359103330632229,-1.118633906943082
GSE13887_HEALTHY_VS_LUPUS_RESTING_CD4_TCELL_UP,0.4335959218950416,1.0545521012810226,0.8587666722067562,0.8101173805158637,0.8552421935476006,0.8373263857348398,0.06922185091727477,1.3603280751832494,0.306384621684548,1.1807960113456766,0.6787937231524502,0.9065872376237861,0.3357894736842105,-1.1221633855694895,0.27769536142267576,-1.1802781276322545,0.9905386248110466,-0.7127267209878169,0.19771523649128503,1.179108659028445,0.49635395384221837,1.0446847973685416,0.7620161575497103,-0.8888428808890232,0.6017847902484711,-0.9699201912124455,0.8089405453732678,-0.8718457165646734,0.6924465956464358,-0.9310080795464388
GSE10273_HIGH_VS_LOW_IL7_TREATED_IRF4_8_NULL_PRE_BCELL_DN,0.4141740201257678,1.0539102595038332,0.01780090173697633,-1.6798014959735537,0.015164673035082314,-1.5710864396718198,0.2830179945086115,-1.1429107469246127,0.11486502416597903,-1.3071635021408445,0.07748427672955975,1.3007265002090198,0.23200401738558243,-1.1461246357959989,0.03926334486304571,1.4394915448038594,0.01767394616556628,1.4582250495039593,0.141332600219934,-1.2432991355694538,0.10731141166454172,-1.3774527263531529,0.09111181647436532,-1.3097051576878176,0.010058717141936922,-1.48740383389266,0.03479403530823287,-1.4846381882775919,0.23637702503681887,-1.1906975518711094
GSE21670_TGFB_VS_IL6_TREATED_CD4_TCELL_DN,0.40625176165511023,1.0534700150952931,0.2705362295559879,1.1671270828861011,0.9022984222876911,0.821730162624503,0.8351946116476668,0.8920400580392793,0.9165596919127086,0.8013600601600384,0.02826199191354337,1.4845437172115858,0.9635920370699259,-0.8094266854918781,0.04977015016855654,1.4306933738284688,0.031084760523885407,1.4189154207663845,0.9739872149422387,-0.7277815909631775,0.8971288735977515,0.8553311350878091,0.6108188988002826,0.9796390037673114,0.9559731365975503,0.787763243804092,0.6570654721600084,0.9721650179540055,0.5851612679835876,0.9941212980116074
GSE3039_NKT_CELL_VS_B2_BCELL_UP,0.4282962328767123,1.0532391049502838,0.020471534398648676,1.4923336006101526,0.2600651478737562,1.144936192427209,0.5473379079822885,-0.9987789478556135,0.3332300254137482,1.1229159523479453,0.2636169914294685,1.1171551176810053,0.3666506038135722,1.100373847458755,0.2380290845133251,1.176358021628931,0.2474374859202523,1.1285726892848407,0.6331570767139753,-0.9545033380712302,0.2359036436266796,1.1886736272535432,0.05679711817577729,1.2949169822870943,0.10018766527339418,1.2736196272911369,0.08743875518225382,1.3136748499276127,0.14678962263135809,1.2140696091752505
GSE21927_GMCSF_IL6_VS_GMCSF_GCSF_TREATED_BONE_MARROW_UP,0.4326272985596237,1.052577454800412,0.13977988684485354,-1.249925993966302,0.06299166058680655,-1.294874538272731,0.9648387395369133,-0.7463215273149931,0.7110963307837269,-0.9125610987660363,0.38128778540822916,-1.0759497125082906,0.8828790859684758,0.8106920444212784,0.2897091722595078,-1.1628850520680225,0.35830449183134233,-1.1046845656983808,0.8574127544598684,-0.8225900357703361,0.49755791182951087,-1.0699735968631843,0.6530708301312981,-0.953199348235043,0.6483283854397373,-0.9602016792754018,0.5327348066298343,-1.0342814069498762,0.5322112551638949,-1.019664969737397
GSE23925_DARK_ZONE_VS_NAIVE_BCELL_UP,0.4440835751011347,1.0514832656696922,0.16836933284991762,-1.206978114314843,0.32497548676285193,-1.0894974446106431,0.8724286862908333,-0.8327178863585111,0.6735610480187295,-0.9364976650513437,0.7082346998483044,0.9243481207251864,0.5150002272681626,-1.0263677959987967,0.6548387096774194,0.9535226122513227,0.4004596722173861,1.0533164899522836,0.4693241703461045,-1.022167385831829,0.4602008947412847,-1.0801527203795298,0.4154658848908925,-1.0787661423564023,0.7857869531773405,-0.9062988466999158,0.43829233680227064,-1.088755511495863,0.5855428693275437,-0.9965153098522403
GSE11884_WT_VS_FURIN_KO_NAIVE_CD4_TCELL_DN,0.4361705016974726,1.051042072195452,0.06774893322844407,-1.3756625757032797,0.139128866444224,-1.241419414317087,0.44542292203358835,1.0419197774806392,0.1754032258064516,1.2842406247186815,0.7247075998730261,0.9099235297476139,0.6108201003643363,0.9739927867486148,0.8609237836370274,0.8480975504095385,0.7332295569759754,-0.9053327550026701,0.43992142311470045,1.0404180415226847,0.28444896256012314,1.1753100588793037,0.18506683127181214,1.174194914298262,0.715860001763202,-0.9220528689000586,0.2440937350549976,1.191025963077515,0.6499032882011605,0.9595282718637542
GSE17721_4H_VS_24H_POLYIC_BMDM_DN,0.4234554524997321,1.0507632053108389,0.8373387600896145,0.8654700422723969,0.7715367905632783,0.908337552503296,0.8787023743132764,-0.8329837657305417,0.4116438271681077,1.0719412756331552,0.463745505515266,1.0209388870334202,0.5463611971104231,1.0125252661589075,0.6101253773067679,0.9699544551488717,0.5987501786917719,-0.9751627270283776,0.6758805109144976,-0.9309717348814466,0.5466010262874977,-1.0284171586199589,0.08264541827754192,-1.337190800818905,0.743434873116679,0.9140814080578131,0.049,-1.455621552398077,0.04905990969741896,-1.395273593520764
GSE26351_WNT_VS_BMP_PATHWAY_STIM_HEMATOPOIETIC_PROGENITORS_DN,0.43802376366931495,1.0506871246100662,0.9176561097576612,0.8102140492385708,0.5614098799143792,-0.9961181411144371,0.30307344323950586,1.1020715774974257,0.13420886806031412,1.3086801187330233,0.07420735818555496,1.307232049931778,0.7120751061623061,0.9187605351812005,0.19894784530182413,1.2048305745357186,0.2844241977624439,1.1085109758039369,0.24263274782959823,1.1267945258118313,0.16176214246097773,1.2634088925225568,0.26000085386158905,1.1053872795369968,0.9742022801283681,0.7677109282808753,0.5355433345213866,-1.0275725662843473,0.8107840517986515,-0.8709432144987898
GSE5542_IFNA_VS_IFNA_AND_IFNG_TREATED_EPITHELIAL_CELLS_24H_DN,0.4256293537485344,1.049353143238456,0.009285128928360427,1.6692092880342821,0.17267190636589433,1.2055764793822932,0.3412033511043412,1.083782496315294,0.014128496237330897,1.834922487611508,0.7465849387040281,-0.9094278487313097,0.11880182153039168,1.2995317682010619,0.24446130461375554,-1.1744007368663714,0.009137370005345136,-1.5798018470486506,0.22210153688808904,-1.1716294045091271,0.20429771611758862,1.222960683693642,1,-0.623857721539223,0.007585275970462263,1.5401470072695997,0.4615736696401107,1.0497814012936044,0.7488775208218831,-0.9074393148441764
GSE14769_UNSTIM_VS_360MIN_LPS_BMDM_DN,0.432154979716864,1.0488404584107076,0.6023964823806448,0.9731118462909957,0.6819543768253217,-0.9565727703912492,0.3382924767540152,1.0854075686320424,0.6421151808142705,0.9598285084944796,0.09551184636767274,1.2690003643222676,0.8831686757908094,0.8388819826625933,0.16500711237553342,1.2322502631362064,0.0499952638060055,1.3269724366418474,0.6092052992917744,-0.962125945529498,0.8946330199571171,-0.8078843861027274,0.4235443626207401,1.034699916018026,0.6852140141139204,0.9394303630013493,0.12568951930654057,1.2556733444293615,0.3258063797062036,1.0884720978664728
GSE31622_WT_VS_KLF3_KO_BCELL_DN,0.44720865288772826,1.048417562853862,0.09588789461253838,-1.2757332941538493,0.015164673035082314,-1.340879209425918,0.6654222626906442,-0.9386555232026426,0.28757426780679884,-1.1741255953356406,0.04862049006366968,-1.3994109984306262,0.40891768292682923,-1.065616373336532,0.06910899703062054,-1.3520348096185173,0.09180247554969033,-1.2711637356260785,0.5221375476880102,-1.0003908153743486,0.17545084351367077,-1.3076106173921405,0.010069298765932206,-1.5092392675271935,0.1917606927315665,-1.1747407106019696,0.0160852598007171,-1.6344341314757656,0.013338096939383114,-1.531331662053575
GSE45365_WT_VS_IFNAR_KO_BCELL_MCMV_INFECTION_UP,0.4490034295939162,1.0481542049391803,0.06494886590870136,1.400323717937604,0.8619441756314675,0.8389612000238931,0.048030112923462986,1.3545816831060482,0.014128496237330897,1.645610014947413,0.012275348771583275,1.626985768301822,0.8439397185915293,0.8376957166555653,0.14627539503386006,1.2703155755503663,0.1411107440002403,1.2298186611361646,0.6700153049594583,0.9452112172919497,0.02430640437834575,1.5220386963615928,0.02919218186393759,1.504843454098145,0.10189803921568627,1.310951692953651,0.027503876435786653,1.7958422021652454,0.1370973188356858,1.216613275037371
GSE20151_CTRL_VS_FUSOBACT_NUCLEATUM_NEUTROPHIL_UP,0.41535593784448166,1.0480887530927014,0.822603097479502,0.8711800651068362,0.9247087480243978,-0.8453727904436995,0.7182641910423756,-0.9132102880526429,0.028404409135430107,-1.4842777853024212,0.072698785742264,-1.3255317180764896,0.07044262800740284,-1.3126553582053644,0.08461614167530235,-1.341866093773114,0.43977823724223747,-1.0465333357114435,0.28970497177434473,1.087694123337936,0.1795383790172777,-1.3003868409796044,0.3336143326691531,-1.1258658792975258,0.04548654356419559,-1.327814874865771,0.05977180714022819,-1.3851685899123434,0.6169175689920672,-0.9819679447328356
GSE41867_DAY8_VS_DAY15_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_UP,0.45303186022610475,1.047994167380973,0.23823473221677388,-1.203778008961397,0.1898431889914998,-1.1602305060707092,0.017075863519268177,1.4886133163112265,0.8471863336204422,0.8531595802666806,1,0.5951476091130095,0.028472579363224084,-1.6851265558536488,0.13694841160081225,-1.3088377020124131,0.8546789860222697,0.8503796211896621,0.02121110535458507,1.584564883102696,0.10989460972283432,1.3370501308709462,0.03617329323978171,1.3421838941378443,0.2593554307423083,-1.165572555180216,0.7491612614627599,0.9132135275138873,0.1777561568865917,1.197769171784582
GSE13306_RA_VS_UNTREATED_TCONV_UP,0.42218472507395793,1.0464971098968063,0.7783322559793148,0.8912685007516332,0.5331659707032544,-1.0091222437447014,0.5832107949139348,0.979407017185789,0.3103764155399097,1.1347325996413966,0.8814864328325953,0.8531808632707101,0.9071656709636733,0.8096614714048258,0.7183838097216663,-0.9298810207179166,0.828130686749349,-0.8845622571771065,0.14133813784468807,1.1954224813768521,0.564811311361147,-1.0214493557517879,0.571375952954628,-0.9958840926266409,0.051266787527847676,-1.3630852640850124,0.0667635048099323,-1.3809196940480335,0.5711894953656025,-1.0034000124323628
GSE22886_CD8_TCELL_VS_BCELL_NAIVE_DN,0.44275504594361115,1.0460915712504144,0.06502068597357534,-1.3547295257563874,0.12160300313492142,-1.2399993469085977,0.3239881576742367,-1.1131320587195561,0.2739541160593792,-1.1994003178975152,0.014775053450393488,-1.6028109225201852,0.4361436295543044,1.0678656621907405,0.015719475759355218,-1.5503924721273898,0.010742055079490546,-1.5163061537790716,0.31697238301026764,-1.1231635346278164,0.49085217391304353,-1.0716426986116543,0.7721518436762611,-0.8975580614134574,0.42378554804491553,1.0574602305030107,0.5402170045067446,1.0190521605145453,0.9654493246451886,-0.7566393022621891
GSE32986_GMCSF_AND_CURDLAN_LOWDOSE_VS_GMCSF_AND_CURDLAN_HIGHDOSE_STIM_DC_UP,0.452045359652368,1.0457142954737637,0.303521086571934,1.139566155278978,0.7027760290876758,0.9423697938872031,0.08734341844068724,1.2962808516285023,0.014128496237330897,1.5866024593340784,0.016704209995782805,1.5754068811631727,0.6972624209046168,0.9302411794309964,0.07267357304275837,1.35638629186114,0.15939278937381404,1.2322357174312206,0.2648799313893654,1.0892374018018163,0.02430640437834575,1.5004428217255912,0.01859400045798031,1.5049140319677918,0.6296154829947891,0.9656879890748238,0.06643757159221077,1.35197871890033,0.11244876103253444,1.2581827295049677
GSE12198_NK_VS_NK_ACT_EXPANSION_SYSTEM_DERIVED_NK_CELL_UP,0.44925543497223325,1.0452408762818821,0.08409343715239154,-1.3088399086579612,0.095833825091467,-1.2746983399366756,0.2093653673278343,1.147367451099304,0.11469054442325777,1.321696242467193,0.09942654231546294,1.2695667534586392,0.7179177432252765,0.9126212409093556,0.5684419871922358,0.9943623948315868,0.5093774861399321,1.0062325534941072,0.4865833085459081,1.0073956561476927,0.4884210526315789,1.03675819679641,0.8861374299831927,-0.8192239279771303,0.636263908478295,0.9623102600460651,0.6608518236497403,-0.9544591873118843,0.5024154589371981,-1.0329287144090065
GSE17721_LPS_VS_PAM3CSK4_2H_BMDM_UP,0.4534104575912033,1.043916205420191,0.9601900298304651,0.7850932634225667,0.550514887470295,-0.9964432424770202,0.507549464566462,-1.0200105956433079,0.1701113924353702,-1.2642223386947735,0.3958733400323394,-1.053275408359804,0.1560121684367828,-1.1770351663935636,0.6783577993272438,-0.9467625464163644,0.5887408847836655,0.9690892239974189,0.11607309559372665,-1.2735151001817764,0.052471050454921425,-1.4344898404940454,0.4758227384502694,-1.0440861580301832,0.307600231096289,-1.1024329711100442,0.7363577404174879,-0.9173306680404988,0.36480870588920455,1.059678608540299
GSE7460_CTRL_VS_FOXP3_OVEREXPR_TCONV_1_DN,0.43802376366931495,1.0436590148687148,0.07170460327405608,-1.363657036365612,0.025748419130568058,-1.341601931788483,0.5486005338983349,-0.9973952078030349,0.5538011719753534,1.0041784871972599,0.4131424876599263,-1.0506150820333315,0.5799141907977028,0.9955335797878369,0.4221484823783881,-1.0512808084590246,0.702225527345953,-0.9244081686085738,0.19829894736842107,1.1562903047579107,0.6611229659699097,-0.9531474335148061,0.7469411179553889,-0.9057299152033844,0.28166758420499477,-1.1210886938896778,0.1278697442700554,-1.315953372512887,0.6167877237851663,-0.9756334876718292
GSE36826_WT_VS_IL1R_KO_SKIN_UP,0.43132493549855816,1.043497136669169,0.4503069914834621,-1.0454971893753464,0.3962838224266996,-1.056308061670838,0.3827774275769452,1.0678361700067265,0.6550453807582188,0.9571015058835194,0.33115052084547086,1.0779237540394235,0.6300621570547118,-0.9761635045504563,0.6624943761373633,0.9393876845427273,0.7149103117131536,-0.9258339024288896,0.07711301044634378,1.290433793921672,0.5635763259291804,-1.0184126843463794,0.5644768856447688,-0.9959070350835476,0.1711814346890059,-1.2179914964682064,0.21922259920618803,-1.2292366895720708,0.745909633069166,-0.9221789693886521
GSE5589_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_45MIN_UP,0.45057089671689926,1.0432081973234126,0.049896305399800285,-1.3939238306529653,0.015182489030714003,-1.392100017629651,0.06460632650973529,1.3600761016951817,0.10965171837206437,1.3179522001626305,0.016704209995782805,1.5674518530586992,0.5639998033044846,-1.0060924192130432,0.1383959006839524,1.2562760755532598,0.04486304891318527,1.3900182473963363,0.03400018609844607,1.4180235806524173,0.02430640437834575,1.499509068484584,0.01859400045798031,1.567629334697302,0.6981831229456847,-0.9398267703289865,0.09599999999999999,1.3215149371403434,0.017758208432962035,1.4540072814438076
GSE5589_WT_VS_IL6_KO_LPS_AND_IL10_STIM_MACROPHAGE_180MIN_DN,0.46606826647127064,1.0419392163621053,0.6439608137435856,0.9530704130398271,0.7597937286866838,0.9007721494716091,0.5903339260679588,-0.9742076586271606,0.6450535164211395,0.9586388380087983,0.012275348771583275,1.580957789944339,0.5694970075690899,0.9991799506629687,0.015719475759355218,1.6579826558126476,0.010598677340758788,1.6135112458439036,0.706667311318474,-0.9068542974380038,0.8041271702367531,-0.8676716517095178,0.17154144352547243,1.1797784797744777,0.8902917137351319,-0.8466481465868085,0.04099457276284236,1.4807087109709147,0.05757300024815948,1.4076497549216822
GSE2770_IL12_AND_TGFB_ACT_VS_ACT_CD4_TCELL_6H_UP,0.4326796883994013,1.0411530178540032,0.5400364276699139,-1.0131837656827862,0.3655696575547106,-1.0691105027150818,0.017411317356281583,1.432285403817577,0.021148128052088985,1.4712956456336261,0.016704209995782805,1.5849640986199887,0.6937156622621825,0.9383844534644524,0.07759862778730703,1.3687996982582864,0.052892346650056384,1.3336718152339746,0.023928802970472094,1.4796260458690063,0.02430640437834575,1.5095624963497545,0.030628410491110723,1.44359611947082,0.3072109288723465,-1.1027077325656376,0.7953300421812168,0.9041020822056063,0.22094092952746214,1.1442981427772503
GSE14000_UNSTIM_VS_4H_LPS_DC_UP,0.4426890530208716,1.041077252412034,0.4109131717710505,1.078562422149612,0.8146384453786965,0.8838799025545202,0.21978399218358025,1.150037739991239,0.3649534971594487,1.1016644424781543,0.7368965071708515,0.9182338757962496,0.5585190280231965,-0.9986651286267086,0.30602780650350453,-1.1259330268064915,0.5312496675567281,-1.0004094116413378,0.18124273867232885,1.183392518226791,0.336474650761262,1.1092647839777199,0.47854099470393824,-1.0415651645982178,0.36653429273089755,-1.0778368489734582,0.10687960687960689,-1.3386818958054525,0.20903621427744995,-1.2136090133553736
GSE17721_POLYIC_VS_PAM3CSK4_2H_BMDM_DN,0.43132493549855816,1.0402122185389102,0.4428992447964634,1.0603104582397018,0.8910631489447252,0.8302094460880649,0.8954023386148205,0.8668313492252266,0.2683984107772457,1.1730400491130548,0.7706069273615728,0.9068124336558523,0.7089848067316051,0.9263068760297289,0.5429950919755796,1.0038064970419192,0.9078784490676036,-0.8391737612520959,0.4336255618352543,-1.043450481588255,0.6675273398829407,-0.9482927468302477,0.8577956168395183,-0.8435629150104803,0.15972262291298397,1.2527455510110546,0.40732070653330493,1.0765969349104427,0.7293024691017891,-0.9184176647508837
GSE12003_4D_VS_8D_CULTURE_MIR223_KO_BM_PROGENITOR_UP,0.4717410459250365,1.0392758706789587,0.7233396191810841,0.9090821674883249,0.9265393051273085,-0.8411222328904214,0.9965959669437792,0.7126254846772558,0.7403290930404202,-0.8925356537332149,0.5697704460901021,-0.9809410436324478,0.9430908191624665,-0.8116927161049496,0.3751396909630092,-1.1081357080053855,0.4066543626037838,-1.0702009774625167,0.745288806658712,0.9147784526485446,0.7794303803243307,0.9123854621537196,1,-0.6413524744673527,0.6731736589951374,-0.9396635448486568,0.5455080359575047,-1.016701807355176,0.9971566611908458,-0.65202384368962
GSE17721_12H_VS_24H_CPG_BMDM_UP,0.4571930800314482,1.0388008176650314,0.5622762373138616,0.9942008815420054,0.9189692737645222,0.8084660857034695,0.531167521343239,-1.0053371085005673,0.028404409135430107,-1.4964968156757381,0.032663350272865016,-1.4372645992064232,0.9096514745308311,0.8100143748695405,0.18557916304134275,-1.2228813632180549,0.1066079720428239,-1.2570837157638786,0.2553379414950745,-1.1514502589759672,0.03566530831360874,-1.508994223213539,0.185950298836112,-1.2200326913297672,0.2742857142857143,-1.1271837837222016,0.33771857375463105,-1.1494429475269314,0.9148139694133758,-0.8092138285935365
GSE36009_UNSTIM_VS_LPS_STIM_DC_DN,0.4764984063790862,1.0384346567066762,0.47635287054854397,-1.0344910305067447,0.17185120526295491,-1.196565681626962,0.04270668519159716,1.398589143058689,0.13789777223771402,1.3031970992050892,0.2973342447026658,1.0976686989130355,0.29084302325581396,-1.1106627953194907,0.04541793449078217,-1.394687496754077,0.4763880920232431,-1.0279497208180999,0.09961967856704698,1.26751218597869,0.03850805017428212,1.3947691382517171,0.05372502315733756,1.2592583166087319,0.7259830590179739,-0.926773771920465,0.33728723065153643,-1.1468447127720596,0.6067543832619481,-0.9802325604553775
GSE7568_CTRL_VS_24H_TGFB_TREATED_MACROPHAGES_WITH_IL4_AND_DEXAMETHASONE_UP,0.4780923409057456,1.0383901112825524,0.6094436883995217,0.9695321367893462,0.9349950420295997,0.8150912021266975,0.34645016578896043,1.0769846970718542,0.21950829289104581,1.2066358039645249,0.016704209995782805,1.6804638088264476,0.5305326724969129,-1.0254571189327422,0.015719475759355218,1.626624532950153,0.010598677340758788,1.6438434205329258,0.09639646445569237,1.2511792262201067,0.09971929824561404,1.338108302252428,0.05400162935950654,1.302976977539144,0.4014965470637681,-1.052616310082479,0.11803885291396853,1.276343286091725,0.07584374610818216,1.277213974488088
GSE3337_CTRL_VS_16H_IFNG_IN_CD8POS_DC_UP,0.48162258898389343,1.0382834429164498,0.5900613016825355,0.9812853419588566,0.8835233160621762,-0.876213613714063,0.5746810207336523,0.9849556885178151,0.11297529184185313,1.3133782104392064,0.768289116687009,-0.8974349451626334,0.7515888913618716,0.902691790525574,0.558725598131092,-0.9938564990160564,0.4834173988398117,-1.0305853196195214,0.8660852174879173,-0.8511940836209725,0.6736043095004898,0.9607193302960565,0.3749830144823887,1.0577962354435635,0.7577297840281265,0.9034279569128643,0.27867175146497997,1.1309245177915304,0.7447161559015391,0.949331512896135
GSE17721_POLYIC_VS_CPG_0.5H_BMDM_DN,0.47774509133201065,1.037705648129399,0.7287600919638562,0.9176912319468912,0.5479053324583502,-0.9987880072269649,0.14013058145316037,1.2068864797097234,0.22115584146088402,1.2087035347982318,0.2581384599618097,1.1136343148574612,0.6076121047723997,-0.9898045379812289,0.7419664989466802,0.9155304234845946,0.7251144435674822,0.9202177121277807,0.9748291297746052,-0.7492901444499267,0.877058945873311,-0.8197988746745836,0.8525298931564623,-0.8495017649746943,0.9192185045251214,0.8210957280782316,0.6136020151133501,0.9851779429976925,0.9342485341877663,-0.7924575235605981
GSE8621_UNSTIM_VS_LPS_PRIMED_AND_LPS_STIM_MACROPHAGE_DN,0.4793388429752066,1.0372325099553577,0.07684481983580571,-1.311719452131982,0.17823184906563969,-1.2038450465199646,0.31665150136487713,1.094407657661324,0.21648041589833597,-1.2250012035185989,0.03660295708618824,1.3733397820411959,0.18125117269133473,-1.1570426249146297,0.1263582571274879,1.2932939663288188,0.03890714990752365,1.3890685094142898,0.05067567567567567,1.3541310418372803,0.07691651905388892,1.3513777112646748,0.04374292948338091,1.3064656316863001,0.49083135063740974,1.0187466881216456,0.20647487835042014,1.1710676313096133,0.18834775732548434,1.1383458244541134
GSE27786_ERYTHROBLAST_VS_NEUTROPHIL_DN,0.4793388429752066,1.0369065160321167,0.2626890220212639,1.1729127417821479,0.8164594434576672,0.885470311292526,0.6542087862660831,-0.9495851106937019,0.6237712497332669,0.9680816593899211,0.32024378340956294,-1.0948908830009583,0.654266899101888,0.9472187300247418,0.08464417133147782,-1.322465029434514,0.16237265302685863,-1.1959934607961218,0.2926028494211071,-1.1269650896945103,0.2788424156112813,-1.190492500673512,0.010069298765932206,-1.5620150267552035,0.4824921389396709,1.0228739666842614,0.0160852598007171,-1.734054752692831,0.007212328462939113,-1.7819374587785002
GSE10325_LUPUS_BCELL_VS_LUPUS_MYELOID_DN,0.47980416156670747,1.0368082944055435,0.7616810695029176,0.9031886897576439,0.4775362381775389,-1.0271470957394886,0.15615384615384614,1.1819933974144645,0.014128496237330897,1.542249910060522,0.6113345823012406,-0.9643517844929584,0.6320516375806836,0.9636732574647571,0.0952774735712849,-1.3124502294008231,0.07968705276214103,-1.2826238084505868,0.2542882744495648,-1.1513103334072585,0.2758651061908904,1.1429983374018005,0.22443689332517144,-1.1848321236081865,0.07436745724803132,1.3246960348442565,0.37776775167716764,-1.1186482951341552,0.018068519073098324,-1.4515091932161213
GSE8515_CTRL_VS_IL6_4H_STIM_MAC_DN,0.47664771470762385,1.0362301889686467,0.06329533274870895,-1.3564258382547016,0.10847211470614429,-1.2820243610940238,0.38424093399780396,1.083043592097854,0.9733868665031146,0.7538671950911291,0.9251580611169652,-0.8167940440301811,0.24568263277940694,-1.1449766301510893,0.2677922301662503,-1.1676565147620617,0.9486451636629424,-0.7981540137978874,0.014083041381941797,1.633085620694124,0.2509056812854281,1.182034563847053,0.30547470547470545,1.0915893761726778,0.03218374859419048,-1.3971561594387114,0.8267229781509171,-0.8682442182102692,0.8587538581503485,0.8994509970033158
GSE15659_TREG_VS_TCONV_UP,0.4881918511669252,1.0359039502857266,0.288519239879981,-1.1541294370250839,0.11470951792336216,-1.2295195074385858,0.4558966549791416,1.0486377154055504,0.5630851022845476,1.0049212536727328,0.9335297832035361,0.8146057130250107,0.8110115498219337,0.856081095186196,0.5746674670626521,-0.9825305911699654,0.6645684992150473,-0.9395184940395547,0.39535867926156326,1.0601437067591637,0.19141122562075072,1.2559118134268916,0.9753519434968531,-0.7311561380318622,0.8681109100689521,-0.8551154777516559,0.9171073859459872,-0.798314693632101,0.753986024671333,0.9294387941511294
GSE23114_WT_VS_SLE2C1_MOUSE_SPLEEN_B1A_BCELL_DN,0.4764984063790862,1.0356444761894934,0.5511848911343677,1.000639801847487,0.6070814915174475,0.9862197780830456,0.6267405960556991,-0.9602010028289387,0.23089815905965216,1.1983201206391736,0.7968766279232601,-0.8864887575735346,0.3684210526315789,1.1012056665704273,0.5593570608495982,-0.9901285587370525,0.6355940875197577,-0.9582465597618414,0.18816846508532586,1.1625448146995485,0.07720343548949386,1.329763595144164,0.286685202347853,-1.1492377806976082,0.6075528942115769,0.9725829458901861,0.08911480144404331,-1.3686913264566254,0.12150837988826815,-1.302910518808007
GSE9960_HEALTHY_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_UP,0.48445880976378314,1.0351830189622233,0.6536890335288829,-0.9492684199330256,0.29137235790151433,-1.1096497271037675,0.5765948751977535,0.9876829322855318,0.11630446117719193,1.3418753024433525,0.3211327433628319,-1.11160878843092,0.3869110315286848,1.0984216623597933,0.2768170420905711,-1.174496821802044,0.06786718334473064,-1.3931522460056753,0.2782785693515557,1.111823629364877,0.2482611021936865,1.2028530658723011,1,-0.6453657283078901,0.8504944129905314,-0.8559025847227459,0.8473146526561588,-0.8429510202302228,0.8398868839213572,-0.8413557248227469
